game_id,season,season_type,week,fav_team,dog_team,trigger_play_id,play_number,trigger_play_type,quarter,drive_number_in_game,fav_deficit,dog_score_at_trigger,fav_score_at_trigger,dog_points_from_explosives,dog_points_from_sustained,dog_points_from_returns,bucket_sum,delta,dog_explosive_play_count
401309611,2021,regular,4,Troy,UL Monroe,401309611102898501,10,Field Goal Good,2,6,10,10,0,6,0,8,14,-4,4
401309861,2021,regular,4,Utah,Washington State,401309861102896501,12,Field Goal Good,2,5,3,3,0,6,0,0,6,-3,4
401310707,2021,regular,4,Fresno State,UNLV,401310707101899901,7,Passing Touchdown,1,2,3,7,0,9,0,0,9,-2,10
401310707,2021,regular,4,Fresno State,UNLV,401310707101899901,7,Passing Touchdown,1,2,7,7,0,9,0,0,9,-2,10
401310707,2021,regular,4,Fresno State,UNLV,401310707101988301,16,Rushing Touchdown,1,4,10,14,0,21,0,0,21,-7,10
401310707,2021,regular,4,Fresno State,UNLV,401310707101988301,16,Rushing Touchdown,1,4,14,14,0,21,0,0,21,-7,10
401282093,2021,regular,5,Missouri,Tennessee,401282093101877101,5,Passing Touchdown,1,2,3,7,0,6,6,0,12,-5,6
401282093,2021,regular,5,Missouri,Tennessee,401282093101877101,5,Passing Touchdown,1,2,7,7,0,6,6,0,12,-5,6
401282093,2021,regular,5,Missouri,Tennessee,401282093101947801,9,Rushing Touchdown,1,4,10,14,3,24,6,0,30,-16,11
401282216,2021,regular,5,Marshall,Middle Tennessee,401282216101909501,10,Rushing Touchdown,1,3,3,7,0,12,0,6,18,-11,7
401282216,2021,regular,5,Marshall,Middle Tennessee,401282216101909501,10,Rushing Touchdown,1,3,7,7,0,12,0,6,18,-11,7
401282216,2021,regular,5,Marshall,Middle Tennessee,401282216102875801,11,Passing Touchdown,2,9,10,14,0,18,0,6,24,-10,7
401282216,2021,regular,5,Marshall,Middle Tennessee,401282216102875801,11,Passing Touchdown,2,9,14,14,0,18,0,6,24,-10,7
401282221,2021,regular,5,UAB,Liberty,401282221103874001,8,Rushing Touchdown,3,10,3,10,3,18,0,0,18,-8,11
401282221,2021,regular,5,UAB,Liberty,401282221103874001,8,Rushing Touchdown,3,10,7,10,3,18,0,0,18,-8,11
401282646,2021,regular,5,Miami,Virginia,401282646101927801,11,Rushing Touchdown,1,3,3,7,0,9,0,2,11,-4,8
401282646,2021,regular,5,Miami,Virginia,401282646101927801,11,Rushing Touchdown,1,3,7,7,0,9,0,2,11,-4,8
401282651,2021,regular,5,Wake Forest,Louisville,401282651101935401,14,Rushing Touchdown,1,2,3,7,3,21,3,0,24,-17,8
401282651,2021,regular,5,Wake Forest,Louisville,401282651102914701,13,Rushing Touchdown,2,6,7,17,10,15,3,0,18,-1,7
401282776,2021,regular,5,Wisconsin,Michigan,401282776101958201,9,Passing Touchdown,1,5,3,7,0,6,12,0,18,-11,2
401282776,2021,regular,5,Wisconsin,Michigan,401282776101958201,9,Passing Touchdown,1,5,7,7,0,6,12,0,18,-11,2
401287913,2021,regular,5,Oklahoma,Kansas State,401287913101998801,13,Passing Touchdown,1,3,3,7,3,12,0,6,18,-11,8
401301012,2021,regular,5,Tulsa,Houston,401301012101957601,12,Rushing Touchdown,1,3,3,7,0,18,0,6,24,-17,7
401301012,2021,regular,5,Tulsa,Houston,401301012101957601,12,Rushing Touchdown,1,3,7,7,0,18,0,6,24,-17,7
401301014,2021,regular,5,Tulane,East Carolina,401301014101949601,8,Rushing Touchdown,1,3,7,10,0,18,6,0,24,-14,6
401301014,2021,regular,5,Tulane,East Carolina,401301014101949601,8,Rushing Touchdown,1,3,10,10,0,18,6,0,24,-14,6
401309561,2021,regular,5,Western Michigan,Buffalo,401309561103914201,13,Field Goal Good,3,9,3,10,7,12,0,0,12,-2,3
401310712,2021,regular,5,Fresno State,Hawai'i,401310712101898801,11,Rushing Touchdown,1,2,3,7,0,15,3,0,18,-11,9
401310712,2021,regular,5,Fresno State,Hawai'i,401310712101898801,11,Rushing Touchdown,1,2,7,7,0,15,3,0,18,-11,9
401310712,2021,regular,5,Fresno State,Hawai'i,401310712101949301,7,Field Goal Good,1,4,10,10,0,12,0,0,12,-2,8
401282100,2021,regular,6,Ole Miss,Arkansas,401282100101958201,17,Rushing Touchdown,1,3,3,7,0,36,3,0,39,-32,14
401282100,2021,regular,6,Ole Miss,Arkansas,401282100101958201,17,Rushing Touchdown,1,3,7,7,0,36,3,0,39,-32,14
401282228,2021,regular,6,Western Kentucky,UTSA,401282228101949601,15,Passing Touchdown,1,3,10,14,3,30,6,0,36,-22,11
401282655,2021,regular,6,Wake Forest,Syracuse,401282655101917101,10,Rushing Touchdown,1,2,3,7,3,6,3,0,9,-2,15
401282655,2021,regular,6,Wake Forest,Syracuse,401282655102857801,12,Passing Touchdown,2,6,7,14,3,12,3,0,15,-1,15
401282655,2021,regular,6,Wake Forest,Syracuse,401282655102857801,12,Passing Touchdown,2,6,10,14,3,12,3,0,15,-1,15
401286191,2021,regular,6,UConn,Massachusetts,401286191101918801,13,Rushing Touchdown,1,2,3,7,0,12,6,0,18,-11,10
401286191,2021,regular,6,UConn,Massachusetts,401286191101918801,13,Rushing Touchdown,1,2,7,7,0,12,6,0,18,-11,10
401301020,2021,regular,6,Tulsa,Memphis,401301020102996101,20,Rushing Touchdown,2,10,3,13,7,18,0,0,18,-5,12
401309871,2021,regular,6,USC,Utah,401309871101998201,9,Rushing Touchdown,1,4,3,7,3,18,0,0,18,-11,9
401309871,2021,regular,6,USC,Utah,401309871102998901,10,Passing Touchdown,2,10,7,21,10,24,6,0,30,-9,9
401309871,2021,regular,6,USC,Utah,401309871102998901,10,Passing Touchdown,2,10,10,21,10,24,6,0,30,-9,9
401282731,2021,regular,7,Michigan State,Indiana,401282731101919701,14,Field Goal Good,1,2,3,3,0,3,3,0,6,-3,3
401282796,2021,regular,7,Nebraska,Minnesota,401282796101936601,14,Passing Touchdown,1,2,3,7,0,18,0,2,20,-13,4
401282796,2021,regular,7,Nebraska,Minnesota,401282796101936601,14,Passing Touchdown,1,2,7,7,0,18,0,2,20,-13,4
401287920,2021,regular,7,Baylor,BYU,401287920102878201,10,Rushing Touchdown,2,6,3,7,3,12,0,0,12,-5,6
401309571,2021,regular,7,Buffalo,Ohio,401309571101899501,7,Rushing Touchdown,1,2,3,7,0,6,0,2,8,-1,4
401309571,2021,regular,7,Buffalo,Ohio,401309571101899501,7,Rushing Touchdown,1,2,7,7,0,6,0,2,8,-1,4
401309620,2021,regular,7,App State,Louisiana,401309620101967701,8,Passing Touchdown,1,3,10,14,3,18,0,0,18,-4,10
401309872,2021,regular,7,Oregon,California,401309872101947603,14,Passing Touchdown,1,2,3,7,3,9,0,0,9,-2,7
401309874,2021,regular,7,Washington,UCLA,401309874102929501,9,Field Goal Good,2,6,7,10,3,12,0,0,12,-2,8
401282240,2021,regular,8,Liberty,North Texas,401282240101939501,6,Rushing Touchdown,1,3,3,7,0,6,3,0,9,-2,4
401282240,2021,regular,8,Liberty,North Texas,401282240101939501,6,Rushing Touchdown,1,3,7,7,0,6,3,0,9,-2,4
401282665,2021,regular,8,NC State,Miami,401282665101894901,10,Passing Touchdown,1,2,3,7,0,12,0,0,12,-5,6
401282665,2021,regular,8,NC State,Miami,401282665101894901,10,Passing Touchdown,1,2,7,7,0,12,0,0,12,-5,6
401282667,2021,regular,8,Virginia,Georgia Tech,401282667101937101,13,Rushing Touchdown,1,3,10,13,0,21,6,0,27,-14,9
401287925,2021,regular,8,Iowa State,Oklahoma State,401287925101944401,6,Passing Touchdown,1,4,3,7,0,12,0,0,12,-5,8
401287925,2021,regular,8,Iowa State,Oklahoma State,401287925101944401,6,Passing Touchdown,1,4,7,7,0,12,0,0,12,-5,8
401287927,2021,regular,8,TCU,West Virginia,401287927101999201,17,Rushing Touchdown,1,3,3,10,7,12,9,0,21,-11,7
401309624,2021,regular,8,Louisiana,Arkansas State,401309624102946101,13,Passing Touchdown,2,6,3,7,0,12,3,0,15,-8,10
401309624,2021,regular,8,Louisiana,Arkansas State,401309624102946101,13,Passing Touchdown,2,6,7,7,0,12,3,0,15,-8,10
401310724,2021,regular,8,Air Force,San Diego State,401310724102915701,14,Rushing Touchdown,2,8,7,10,0,6,6,0,12,-2,2
401310724,2021,regular,8,Air Force,San Diego State,401310724102915701,14,Rushing Touchdown,2,8,10,10,0,6,6,0,12,-2,2
401310727,2021,regular,8,Fresno State,Nevada,401310727101946201,10,Field Goal Good,1,5,3,3,0,9,6,0,15,-12,8
401282119,2021,regular,9,Missouri,Vanderbilt,401282119102915701,14,Rushing Touchdown,2,8,3,13,10,18,0,0,18,-5,5
401282243,2021,regular,9,Florida Atlantic,UTEP,401282243101935801,14,Field Goal Good,1,2,3,3,0,12,0,0,12,-9,4
401282246,2021,regular,9,Rice,North Texas,401282246102998401,12,Rushing Touchdown,2,7,7,10,3,12,0,0,12,-2,6
401282670,2021,regular,9,Clemson,Florida State,401282670101998001,14,Passing Touchdown,1,4,3,6,3,6,0,6,12,-6,5
401309578,2021,regular,9,Buffalo,Bowling Green,401309578101966803,13,Rushing Touchdown,1,5,10,14,0,36,6,0,42,-28,11
401309578,2021,regular,9,Buffalo,Bowling Green,401309578101966803,13,Rushing Touchdown,1,5,14,14,0,36,6,0,42,-28,11
401309882,2021,regular,9,Oregon State,California,401309882101956901,8,Field Goal Good,1,6,10,10,0,6,6,0,12,-2,5
401309882,2021,regular,9,Oregon State,California,401309882102908001,10,Rushing Touchdown,2,8,14,17,3,15,6,0,21,-4,8
401309885,2021,regular,9,Arizona State,Washington State,401309885102949001,14,Rushing Touchdown,2,10,21,21,0,15,9,0,24,-3,10
401282125,2021,regular,10,Florida,South Carolina,401282125101938001,14,Field Goal Good,1,2,3,3,0,24,3,6,33,-30,8
401282250,2021,regular,10,UAB,Louisiana Tech,401282250102859201,12,Passing Touchdown,2,6,3,14,7,12,6,0,18,-4,4
401282250,2021,regular,10,UAB,Louisiana Tech,401282250102859201,12,Passing Touchdown,2,6,7,14,7,12,6,0,18,-4,4
401282677,2021,regular,10,Virginia Tech,Boston College,401282677102935101,17,Field Goal Good,2,5,10,10,0,6,6,0,12,-2,6
401282680,2021,regular,10,Clemson,Louisville,401282680102896701,8,Field Goal Good,2,10,10,17,7,18,0,0,18,-1,9
401282682,2021,regular,10,North Carolina,Wake Forest,401282682101875701,8,Field Goal Good,1,2,3,3,0,24,0,0,24,-21,8
401282787,2021,regular,10,Michigan State,Purdue,401282787101908701,9,Passing Touchdown,1,2,3,7,0,9,0,0,9,-2,6
401282787,2021,regular,10,Michigan State,Purdue,401282787101908701,9,Passing Touchdown,1,2,7,7,0,9,0,0,9,-2,6
401287936,2021,regular,10,Baylor,TCU,401287936102867001,14,Field Goal Good,2,7,3,10,7,12,3,0,15,-5,11
401308839,2021,regular,10,Miami (OH),Ohio,401308839101949301,12,Rushing Touchdown,1,3,3,7,0,24,0,0,24,-17,7
401308839,2021,regular,10,Miami (OH),Ohio,401308839101949301,12,Rushing Touchdown,1,3,7,7,0,24,0,0,24,-17,7
401308839,2021,regular,10,Miami (OH),Ohio,401308839102878701,6,Passing Touchdown,2,5,10,14,0,18,0,0,18,-4,5
401308839,2021,regular,10,Miami (OH),Ohio,401308839102878701,6,Passing Touchdown,2,5,14,14,0,18,0,0,18,-4,5
401309580,2021,regular,10,Toledo,Eastern Michigan,401309580102959701,8,Rushing Touchdown,2,13,3,24,21,12,18,0,30,-6,7
401309632,2021,regular,10,Louisiana,Georgia State,401309632101949401,12,Field Goal Good,1,2,3,3,0,6,0,0,6,-3,5
401309889,2021,regular,10,California,Arizona,401309889103945301,11,Field Goal Good,3,17,3,3,0,0,6,0,6,-3,4
401309891,2021,regular,10,Oregon State,Colorado,401309891101935201,8,Passing Touchdown,1,3,7,10,0,12,9,0,21,-11,6
401309891,2021,regular,10,Oregon State,Colorado,401309891101935201,8,Passing Touchdown,1,3,10,10,0,12,9,0,21,-11,6
401310253,2021,regular,10,Air Force,Army,401310253103889301,8,Rushing Touchdown,3,10,3,7,0,6,6,0,12,-5,3
401310253,2021,regular,10,Air Force,Army,401310253103889301,8,Rushing Touchdown,3,10,7,7,0,6,6,0,12,-5,3
401310735,2021,regular,10,Fresno State,Boise State,401310735101928201,7,Field Goal Good,1,3,3,3,0,9,6,0,15,-12,13
401310735,2021,regular,10,Fresno State,Boise State,401310735103935601,12,Passing Touchdown,3,18,14,23,7,21,6,0,27,-4,13
401310737,2021,regular,10,New Mexico,UNLV,401310737102875503,7,Passing Touchdown,2,8,3,13,7,12,6,0,18,-5,3
401282131,2021,regular,11,Texas A&M,Ole Miss,401282131101935101,14,Passing Touchdown,1,3,7,10,0,12,0,8,20,-10,13
401282131,2021,regular,11,Texas A&M,Ole Miss,401282131101935101,14,Passing Touchdown,1,3,10,10,0,12,0,8,20,-10,13
401282256,2021,regular,11,Florida Atlantic,Old Dominion,401282256102996601,14,Rushing Touchdown,2,13,3,11,3,15,0,4,19,-8,9
401282256,2021,regular,11,Florida Atlantic,Old Dominion,401282256102996601,14,Rushing Touchdown,2,13,7,11,3,15,0,4,19,-8,9
401282260,2021,regular,11,UTSA,Southern Miss,401282260102978001,18,Field Goal Good,2,9,7,10,3,0,6,6,12,-2,5
401282685,2021,regular,11,Miami,Florida State,401282685101904901,11,Rushing Touchdown,1,2,3,7,0,9,0,0,9,-2,12
401282685,2021,regular,11,Miami,Florida State,401282685101904901,11,Rushing Touchdown,1,2,7,7,0,9,0,0,9,-2,12
401282690,2021,regular,11,Wake Forest,NC State,401282690101887401,7,Field Goal Good,1,2,3,3,0,12,0,0,12,-9,8
401282728,2021,regular,11,Indiana,Rutgers,401282728101967801,9,Rushing Touchdown,1,6,10,14,0,6,15,0,21,-7,6
401282728,2021,regular,11,Indiana,Rutgers,401282728101967801,9,Rushing Touchdown,1,6,14,14,0,6,15,0,21,-7,6
401287941,2021,regular,11,Texas,Kansas,401287941101996301,10,Passing Touchdown,1,3,10,14,0,6,6,6,18,-4,4
401287941,2021,regular,11,Texas,Kansas,401287941101996301,10,Passing Touchdown,1,3,14,14,0,6,6,6,18,-4,4
401287942,2021,regular,11,Iowa State,Texas Tech,401287942102938501,16,Passing Touchdown,2,7,10,21,7,21,9,0,30,-9,10
401287942,2021,regular,11,Iowa State,Texas Tech,401287942102938501,16,Passing Touchdown,2,7,14,21,7,21,9,0,30,-9,10
401309583,2021,regular,11,Eastern Michigan,Ohio,401309583102906501,18,Field Goal Good,2,5,10,17,7,27,0,0,27,-10,9
401309640,2021,regular,11,Texas State,Georgia Southern,401309640101949001,11,Field Goal Good,1,2,3,3,0,18,0,0,18,-15,7
401309896,2021,regular,11,Utah,Arizona,401309896101985801,11,Passing Touchdown,1,4,3,14,7,6,3,6,15,-1,5
401309896,2021,regular,11,Utah,Arizona,401309896101985801,11,Passing Touchdown,1,4,7,14,7,6,3,6,15,-1,5
401309898,2021,regular,11,UCLA,Colorado,401309898101954601,13,Rushing Touchdown,1,3,3,7,0,12,0,0,12,-5,7
401309898,2021,regular,11,UCLA,Colorado,401309898101954601,13,Rushing Touchdown,1,3,7,7,0,12,0,0,12,-5,7
401310744,2021,regular,11,San José State,Utah State,401310744102999901,17,Field Goal Good,2,15,10,24,14,21,18,0,39,-15,6
401282141,2021,regular,12,Florida,Missouri,401282141102986501,14,Field Goal Good,2,10,3,9,6,15,3,0,18,-9,9
401282692,2021,regular,12,Boston College,Florida State,401282692102895701,9,Passing Touchdown,2,6,10,14,3,9,6,2,17,-3,11
401286298,2021,regular,12,Liberty,Louisiana,401286298101984201,12,Passing Touchdown,1,7,3,7,0,18,0,0,18,-11,6
401286298,2021,regular,12,Liberty,Louisiana,401286298101984201,12,Passing Touchdown,1,7,7,7,0,18,0,0,18,-11,6
401309589,2021,regular,12,Toledo,Ohio,401309589102895701,18,Field Goal Good,2,6,3,3,0,3,9,0,12,-9,6
401309902,2021,regular,12,Arizona State,Oregon State,401309902101935401,6,Field Goal Good,1,4,3,3,0,6,0,0,6,-3,5
401310747,2021,regular,12,Air Force,Nevada,401310747101934001,11,Field Goal Good,1,3,3,3,0,12,0,0,12,-9,7
401310750,2021,regular,12,Utah State,Wyoming,401310750101925201,8,Passing Touchdown,1,3,3,7,0,15,0,6,21,-14,13
401310750,2021,regular,12,Utah State,Wyoming,401310750101925201,8,Passing Touchdown,1,3,7,7,0,15,0,6,21,-14,13
401282149,2021,regular,13,Louisville,Kentucky,401282149102915301,9,Field Goal Good,2,5,10,17,7,24,0,0,24,-7,10
401282149,2021,regular,13,Louisville,Kentucky,401282149102984601,12,Rushing Touchdown,2,7,14,24,7,30,3,0,33,-9,10
401282151,2021,regular,13,Mississippi State,Ole Miss,401282151102977801,16,Rushing Touchdown,2,7,3,10,6,9,12,0,21,-11,7
401282271,2021,regular,13,Louisiana Tech,Rice,401282271102895201,8,Passing Touchdown,2,7,3,14,10,18,6,0,24,-10,8
401282272,2021,regular,13,Marshall,Western Kentucky,401282272103908901,12,Passing Touchdown,3,18,3,20,14,21,6,12,39,-19,8
401282272,2021,regular,13,Marshall,Western Kentucky,401282272103967401,11,Field Goal Good,3,22,14,29,14,18,6,12,36,-7,8
401282273,2021,regular,13,UTSA,North Texas,401282273101898601,7,Rushing Touchdown,1,2,7,10,0,12,6,0,18,-8,7
401282273,2021,regular,13,UTSA,North Texas,401282273101898601,7,Rushing Touchdown,1,2,10,10,0,12,6,0,18,-8,7
401286299,2021,regular,13,Liberty,Army,401286299101935101,12,Field Goal Good,1,2,3,3,0,18,0,0,18,-15,5
401301051,2021,regular,13,Cincinnati,East Carolina,401301051101947001,12,Field Goal Good,1,3,3,3,0,6,0,0,6,-3,4
401301053,2021,regular,13,Memphis,Tulane,401301053101918201,12,Rushing Touchdown,1,2,3,7,0,12,0,0,12,-5,9
401301053,2021,regular,13,Memphis,Tulane,401301053101918201,12,Rushing Touchdown,1,2,7,7,0,12,0,0,12,-5,9
401308842,2021,regular,13,Miami (OH),Kent State,401308842101906201,13,Passing Touchdown,1,3,3,7,3,24,0,0,24,-17,10
401309648,2021,regular,13,Coastal Carolina,South Alabama,401309648101935701,13,Passing Touchdown,1,2,3,7,0,12,0,0,12,-5,4
401309648,2021,regular,13,Coastal Carolina,South Alabama,401309648101935701,13,Passing Touchdown,1,2,7,7,0,12,0,0,12,-5,4
401309906,2021,regular,13,Utah,Colorado,401309906101876701,4,Field Goal Good,1,2,3,3,0,0,0,6,6,-3,2
401282154,2021,regular,14,Georgia,Alabama,401282154102905301,7,Passing Touchdown,2,8,3,14,10,12,0,6,18,-4,9
401282154,2021,regular,14,Georgia,Alabama,401282154102967101,12,Field Goal Good,2,10,7,17,10,24,0,6,30,-13,12
401282156,2021,regular,14,Western Kentucky,UTSA,401282156101954001,16,Rushing Touchdown,1,4,3,14,10,30,6,0,36,-22,9
401282156,2021,regular,14,Western Kentucky,UTSA,401282156102884901,10,Rushing Touchdown,2,6,7,21,13,18,6,0,24,-3,8
401310676,2021,regular,14,San Diego State,Utah State,401310676102909301,10,Passing Touchdown,2,10,3,7,0,18,15,2,35,-28,6
401310676,2021,regular,14,San Diego State,Utah State,401310676102909301,10,Passing Touchdown,2,10,7,7,0,18,15,2,35,-28,6
401310676,2021,regular,14,San Diego State,Utah State,401310676102954201,7,Rushing Touchdown,2,12,10,14,0,12,12,2,26,-12,5
401310676,2021,regular,14,San Diego State,Utah State,401310676102954201,7,Rushing Touchdown,2,12,14,14,0,12,12,2,26,-12,5
401331160,2021,regular,14,Kent State,Northern Illinois,401331160101979001,11,Rushing Touchdown,1,3,7,10,0,0,9,6,15,-5,4
401331160,2021,regular,14,Kent State,Northern Illinois,401331160101979001,11,Rushing Touchdown,1,3,10,10,0,0,9,6,15,-5,4
401331160,2021,regular,14,Kent State,Northern Illinois,401331160102916601,16,Rushing Touchdown,2,5,14,17,0,12,12,6,30,-13,5
401331447,2021,regular,14,Iowa,Michigan,401331447101936101,5,Rushing Touchdown,1,3,3,7,0,12,0,0,12,-5,6
401331447,2021,regular,14,Iowa,Michigan,401331447101936101,5,Rushing Touchdown,1,3,7,7,0,12,0,0,12,-5,6
401441997,2022,postseason,1,SMU,BYU,401441997101939001,15,Rushing Touchdown,1,2,3,7,3,9,0,6,15,-8,7
401442004,2022,postseason,1,San José State,Eastern Michigan,401442004102935501,13,Passing Touchdown,2,8,3,16,13,24,3,2,29,-13,8
401442016,2022,postseason,1,Michigan,TCU,401442016101977201,12,Rushing Touchdown,1,5,10,14,0,24,3,12,39,-25,11
401442016,2022,postseason,1,Michigan,TCU,401442016101977201,12,Rushing Touchdown,1,5,14,14,0,24,3,12,39,-25,11
401442018,2022,postseason,1,Alabama,Kansas State,401442018101938201,11,Field Goal Good,1,3,3,3,0,9,0,0,9,-6,4
401442019,2022,postseason,1,Clemson,Tennessee,401442019101948201,16,Passing Touchdown,1,3,3,7,0,18,3,0,21,-14,4
401442019,2022,postseason,1,Clemson,Tennessee,401442019101948201,16,Passing Touchdown,1,3,7,7,0,18,3,0,21,-14,4
401442030,2022,postseason,1,Arkansas,Kansas,401442030101915901,7,Passing Touchdown,1,2,3,7,3,12,6,0,18,-11,9
401442031,2022,postseason,1,Ole Miss,Texas Tech,401442031101935601,7,Rushing Touchdown,1,4,3,7,0,0,12,0,12,-5,5
401442031,2022,postseason,1,Ole Miss,Texas Tech,401442031101935601,7,Rushing Touchdown,1,4,7,7,0,0,12,0,12,-5,5
401442033,2022,postseason,1,Florida State,Oklahoma,401442033101929801,14,Passing Touchdown,1,2,3,7,3,21,0,0,21,-14,11
401442034,2022,postseason,1,Texas,Washington,401442034102999901,20,Field Goal Good,2,11,10,13,3,12,9,0,21,-8,4
401442037,2022,postseason,1,Bowling Green,New Mexico State,401442037101906001,9,Passing Touchdown,1,2,3,7,0,9,0,0,9,-2,6
401442037,2022,postseason,1,Bowling Green,New Mexico State,401442037101906001,9,Passing Touchdown,1,2,7,7,0,9,0,0,9,-2,6
401442037,2022,postseason,1,Bowling Green,New Mexico State,401442037102926301,10,Passing Touchdown,2,6,10,14,0,15,0,0,15,-1,6
401442037,2022,postseason,1,Bowling Green,New Mexico State,401442037102926301,10,Passing Touchdown,2,6,14,14,0,15,0,0,15,-1,6
401442040,2022,postseason,1,Baylor,Air Force,401442040101947901,16,Rushing Touchdown,1,2,3,6,0,15,6,0,21,-15,5
401403966,2022,regular,1,TCU,Colorado,401403966101955501,11,Field Goal Good,1,3,3,3,0,6,0,0,6,-3,5
401403967,2022,regular,1,San Diego State,Arizona,401403967101929301,17,Field Goal Good,1,2,3,3,0,24,6,0,30,-27,7
401403967,2022,regular,1,San Diego State,Arizona,401403967101968001,7,Passing Touchdown,1,4,7,10,0,12,0,0,12,-2,6
401403967,2022,regular,1,San Diego State,Arizona,401403967101968001,7,Passing Touchdown,1,4,10,10,0,12,0,0,12,-2,6
401403967,2022,regular,1,San Diego State,Arizona,401403967102898001,10,Passing Touchdown,2,6,14,17,3,12,6,0,18,-1,6
401404146,2022,regular,1,Utah State,UConn,401404146101899401,9,Rushing Touchdown,1,2,3,7,0,6,3,0,9,-2,6
401404146,2022,regular,1,Utah State,UConn,401404146101899401,9,Rushing Touchdown,1,2,7,7,0,6,3,0,9,-2,6
401404157,2022,regular,1,Liberty,Southern Miss,401404157102854501,14,Field Goal Good,2,5,3,3,0,12,3,6,21,-18,9
401405059,2022,regular,1,Nebraska,Northwestern,401405059102997401,17,Passing Touchdown,2,10,3,17,14,18,3,0,21,-4,10
401405064,2022,regular,1,Penn State,Purdue,401405064101966101,10,Field Goal Good,1,4,3,3,0,0,0,6,6,-3,5
401411092,2022,regular,1,Pittsburgh,West Virginia,401411092102875401,9,Passing Touchdown,2,5,3,7,3,6,6,0,12,-5,8
401411095,2022,regular,1,App State,North Carolina,401411095102999801,11,Passing Touchdown,2,10,3,28,21,30,3,6,39,-11,10
401411095,2022,regular,1,App State,North Carolina,401411095102999801,11,Passing Touchdown,2,10,7,28,21,30,3,6,39,-11,10
401415212,2022,regular,1,Texas State,Nevada,-4289,6,Rushing Touchdown,1,4,3,7,0,12,3,0,15,-8,4
401415212,2022,regular,1,Texas State,Nevada,-4289,6,Rushing Touchdown,1,4,7,7,0,12,3,0,15,-8,4
401416591,2022,regular,1,Michigan State,Western Michigan,401416591101936801,12,Field Goal Good,1,4,3,3,0,6,0,0,6,-3,4
401426536,2022,regular,1,Florida Atlantic,Ohio,401426536103896601,13,Passing Touchdown,3,12,3,20,17,21,9,0,30,-10,9
